filename,title
biab-internet-corpus_1355.jams,"Hundred Years From Today, A"
biab-internet-corpus_1353.jams,That Sure Would Go Good
biab-internet-corpus_1352.jams,"Avalon - Al Jolson, B.G. Desylva & V. Rose"
biab-internet-corpus_1351.jams,Discovery Days Song
biab-internet-corpus_1350.jams,The Last Time I Saw Paris   nice arr.
biab-internet-corpus_1349.jams,Yardbird Suite with omni book solo
biab-internet-corpus_1348.jams,Anthropology
biab-internet-corpus_1347.jams,Va'  hete'ren  här'å?
biab-internet-corpus_1346.jams,Swing 39
biab-internet-corpus_1345.jams,Meditation - Antonio Carlos Jobim
biab-internet-corpus_1344.jams,Isn't It Romantic  by Richard Rodgers  1932
biab-internet-corpus_1343.jams,Moonlight Cocktails
biab-internet-corpus_1342.jams,After The Bath - Vibrafonsolo Till Otto by Soda
biab-internet-corpus_1341.jams,I'll Be Around   chord var.
biab-internet-corpus_1340.jams,Why Did I Choose You?
biab-internet-corpus_134.jams,But where are you
biab-internet-corpus_1339.jams,Katja's sang 3
biab-internet-corpus_1338.jams,Cobble Stones - Bach_1.sty demo - -
biab-internet-corpus_1337.jams,Let's Form A Committee
biab-internet-corpus_1335.jams,Jovial Time - Pop8_60s.sty demo - -
biab-internet-corpus_1334.jams,Not To Be Forgotten  - Pat Metheny
biab-internet-corpus_1333.jams,ALL THE THINGS YOU ARE
biab-internet-corpus_1332.jams,Boat Drinks
biab-internet-corpus_1331.jams,Girl Talk
biab-internet-corpus_1330.jams,When Will I Be Loved
biab-internet-corpus_133.jams,Con Alma
biab-internet-corpus_1329.jams,Bomps-A-Da
biab-internet-corpus_1328.jams,In A Sentimental Mood
biab-internet-corpus_1327.jams,Carry Me Back To Old Virginny
biab-internet-corpus_1326.jams,You Must Have Been A Beautiful Baby
biab-internet-corpus_1324.jams,SHINY STOCKINGS
biab-internet-corpus_1323.jams,Soft Winds
biab-internet-corpus_1322.jams,BlueJay - SoftSwng.sty demo - -
biab-internet-corpus_1321.jams,Am I Blue
biab-internet-corpus_132.jams,What A Wonderful World  (George D. Weiss and Bob Thiele)
biab-internet-corpus_1318.jams,Limbo rock (3 chorus)
biab-internet-corpus_1316.jams,LETTER
biab-internet-corpus_1315.jams,Opus One
biab-internet-corpus_1314.jams,One Note Samba
biab-internet-corpus_1313.jams,Candy
biab-internet-corpus_1312.jams,Carry Me Back To Old Virginny
biab-internet-corpus_1311.jams,Classmate       The Beau Marks
biab-internet-corpus_1310.jams,Babik - Django Reinhardt
biab-internet-corpus_131.jams,Skip It Re
biab-internet-corpus_1309.jams,I Can't Be Bothered Now
biab-internet-corpus_1308.jams,Galloping Gourmet
biab-internet-corpus_1307.jams,Stormy Weather
biab-internet-corpus_1306.jams,Float Me Down The River (Down To New Orleans)
biab-internet-corpus_1305.jams,Slow Boat to China - Rick Wilson
biab-internet-corpus_1304.jams,Ugly Chile
biab-internet-corpus_1303.jams,Better Be Home Soon - N. Finn
biab-internet-corpus_1302.jams,Polka Dots And Moonbeams
biab-internet-corpus_1301.jams,Blues My Naughty Sweetie Gives Me
biab-internet-corpus_1300.jams,Your Mind Is On Vacation
biab-internet-corpus_130.jams,Strwlz
biab-internet-corpus_13.jams,GET HAPPY
biab-internet-corpus_1299.jams,Paloma Bla
biab-internet-corpus_1298.jams,Vil du ride (sangleg)        DK/LH
biab-internet-corpus_1297.jams,Manoir de mes reves (D. Reinhardt)
biab-internet-corpus_1296.jams,My Heart - Hot Five
biab-internet-corpus_1295.jams,Susie Q - Dale Hawkins/Lewis/Broadwater
biab-internet-corpus_1294.jams,Where Are You - Jimmy McHugh
biab-internet-corpus_1293.jams,I'm Old Fashioned
biab-internet-corpus_1292.jams,"For You, For Me, For Evermore"
biab-internet-corpus_1290.jams,Ottawa Exhibition '64
biab-internet-corpus_129.jams,"Bewitched, Bothered and Bewildered"
biab-internet-corpus_1289.jams,Christine McCann's
biab-internet-corpus_1288.jams,My Little Suede Shoes
biab-internet-corpus_1287.jams,E.S.P.
biab-internet-corpus_1286.jams,Marcheta - Victor Schertzinger
biab-internet-corpus_1285.jams,Tell Me - Morton Jacobs
biab-internet-corpus_1284.jams,Come Back to Erin
biab-internet-corpus_1283.jams,Gypsy In My Soul - Moe Jaffe & Clay Boland
biab-internet-corpus_1282.jams,THE BEE [omit pno]Copyrite1996 Champ Champagne SOCAN
biab-internet-corpus_1280.jams,A Garden in the Rain
biab-internet-corpus_128.jams,Sweet Chorus
biab-internet-corpus_1279.jams,Mrs. Robinson - Paul Simon
biab-internet-corpus_1278.jams,Yama Yama
biab-internet-corpus_1277.jams,Make The World Go Away
biab-internet-corpus_1276.jams,"Stand By Me/BKing,JLeiber,MStoller c1961(DB)"
biab-internet-corpus_1275.jams,Stompin' U
biab-internet-corpus_1274.jams,From Monday On
biab-internet-corpus_1273.jams,Dream Dream Dream
biab-internet-corpus_1272.jams,Sippin' at Belle's
biab-internet-corpus_1271.jams,Time After Time
biab-internet-corpus_1270.jams,FOR DANCERS ONLY
biab-internet-corpus_127.jams,Open Country - Bob Brookmeyer
biab-internet-corpus_1269.jams,I'm In The Mood For Love
biab-internet-corpus_1268.jams,Lester Left Town
biab-internet-corpus_1267.jams,Seek Ye Fi
biab-internet-corpus_1266.jams,Back In Your Own Backyard
biab-internet-corpus_1264.jams,Rendez-vous d'Automne    MANU
biab-internet-corpus_1263.jams,Intermission  Riff
biab-internet-corpus_1261.jams,American Patrol
biab-internet-corpus_1260.jams,Winin' Boy Blues - Jelly Roll Morton
biab-internet-corpus_126.jams,Strollin' - Horace Silver
biab-internet-corpus_1259.jams,California Girls - Beach Boys
biab-internet-corpus_1257.jams,Don't Go To Strangers
biab-internet-corpus_1256.jams,A Cottage For Sale - Willard Robison
biab-internet-corpus_1254.jams,Maldonne  Beu 80-90  p.146
biab-internet-corpus_1253.jams,First
biab-internet-corpus_1252.jams,"Waltz#1 in B, Op.39 - Brahms"
biab-internet-corpus_1251.jams,Line For Lyons
biab-internet-corpus_1250.jams,I've Got You Under My Skin - Cole Porter
biab-internet-corpus_125.jams,Daydream
biab-internet-corpus_1249.jams,Everything But You
biab-internet-corpus_1247.jams,BARROWS BEAT [omit Pno]
biab-internet-corpus_1246.jams,Happy Talk - Richard Rodgers & Oscar Hammerstein III
biab-internet-corpus_1245.jams,Born To Be wild - Mars Bonfire
biab-internet-corpus_1244.jams,Shine On Harvest Moon
biab-internet-corpus_1243.jams,Hair of the Dog - FunkShf2.sty demo - -
biab-internet-corpus_1242.jams,Just Like The Ivy
biab-internet-corpus_1241.jams,SWEET LORRAINE
biab-internet-corpus_124.jams,Done
biab-internet-corpus_1239.jams,Love Letters In The Sand
biab-internet-corpus_1238.jams,Music In the Glen
biab-internet-corpus_1237.jams,Sticky Dance #4 - Serban Nichifor
biab-internet-corpus_1236.jams,I WRITE THE SONGS
biab-internet-corpus_1235.jams,POLKA DOTS AND MOONBEAMS  (JvH)
biab-internet-corpus_1234.jams,All Blues 3/4 ver
biab-internet-corpus_1233.jams,Till Then
biab-internet-corpus_1232.jams,I Want To Go With You - Hank Cochran
biab-internet-corpus_1231.jams,Didn't He Ramble
biab-internet-corpus_1230.jams,Blowing In The Wind
biab-internet-corpus_123.jams,Frisky - Johnny Hodges
biab-internet-corpus_1229.jams,I'm Forever Blowing Bubbles
biab-internet-corpus_1228.jams,My Way - Francois/Revaux(Paul Anka)
biab-internet-corpus_1226.jams,Lambada  (KAOMA)   MANU
biab-internet-corpus_1225.jams,Guitar audition Berklee(prova)
biab-internet-corpus_1224.jams,"Stand By Your Man/TWynette,BSherrill c1968"
biab-internet-corpus_1223.jams,Al Di La
biab-internet-corpus_1222.jams,Lazy Afternoon C inst. Slow
biab-internet-corpus_1221.jams,Flash In The Pan   By Will Campbell c 1996
biab-internet-corpus_1220.jams,Sophisticated Lady - Duke Ellington
biab-internet-corpus_122.jams,Never On A Sunday
biab-internet-corpus_1219.jams,Blues For A Rainy Afternoon
biab-internet-corpus_1218.jams,The Night Is Young And You're So Beautiful - Billy Rose
biab-internet-corpus_1217.jams,It's not where you start
biab-internet-corpus_1216.jams,What Are You Doing New Year's Eve? - Frank Loesser
biab-internet-corpus_1215.jams,Accentuate The Positive
biab-internet-corpus_1214.jams,I've Got The World On A String
biab-internet-corpus_1213.jams,Clarinet Marmalade
biab-internet-corpus_1212.jams,Moonlight Cocktail - Lucky Roberts/Kim Gannon
biab-internet-corpus_1211.jams,L.A. Pop 12/8 feel balad
biab-internet-corpus_1210.jams,KANSAS CITY
biab-internet-corpus_121.jams,Bags' Groove    Blues in F
biab-internet-corpus_1208.jams,A Jam Session at Victor
biab-internet-corpus_1207.jams,Don't Make Me Over
biab-internet-corpus_1206.jams,Sabor A Mi
biab-internet-corpus_1205.jams,YOU SEND ME
biab-internet-corpus_1204.jams,"You Tell Me Your Dreams,  I'll Tell You Mine"
biab-internet-corpus_1203.jams,Flamingo LR
biab-internet-corpus_1201.jams,Darktown Strutters Ball
biab-internet-corpus_1200.jams,Det er i dag et vejr
biab-internet-corpus_120.jams,Rights of
biab-internet-corpus_12.jams,EASY TO LOVE
biab-internet-corpus_1199.jams,"Baby, Your'e A Rich Man - Lennon/McCartney"
biab-internet-corpus_1198.jams,Servant King
biab-internet-corpus_1197.jams,By the River Sainte Marie  (Harry Warren)
biab-internet-corpus_1196.jams,Sonata 3-Mozart K545
biab-internet-corpus_1195.jams,Barbara Allen
biab-internet-corpus_1194.jams,Coquette  (Music by Carmen Lombardo)  ***
biab-internet-corpus_1192.jams,Sundown Blues [Hurry Sundown And Let Tomorrow Come]
biab-internet-corpus_1190.jams,DON'T LET THE SUN CATCH YOU CRYING
biab-internet-corpus_119.jams,"Abdul, the Bulbul Amir"
biab-internet-corpus_1189.jams,All That Meat And No Potatoes
biab-internet-corpus_1188.jams,I Got Lost in His Arms
biab-internet-corpus_1187.jams,"Hi-Lili, Hi-Lo - Bronislau Kaper"
biab-internet-corpus_1186.jams,City Trouble - Clapton2.sty demo - -
biab-internet-corpus_1185.jams,MOONLIGHT IN VERMONT
biab-internet-corpus_1184.jams,This Could Be The Start of Something - Steve Allen
biab-internet-corpus_1183.jams,"Brandenburg Concerto #1 in F, 3rd mvt. - J.S. Bach"
biab-internet-corpus_1182.jams,The Night We Called it a Day
biab-internet-corpus_1181.jams,Cindy
biab-internet-corpus_1180.jams,The Look Of Love
biab-internet-corpus_118.jams,Tie Me Kangaroo Down Sport/Rolf Harris/ M01 T01
biab-internet-corpus_1179.jams,Tina's Schottische
biab-internet-corpus_1178.jams,FRENCH WALTZ [omit Pno]
biab-internet-corpus_1177.jams,OPEN THE SHOW (Tacit Drs&Guit Till bar 5)
biab-internet-corpus_1176.jams,ISOTOPE
biab-internet-corpus_1173.jams," Mazurka in D-Chopin Op33,No2"
biab-internet-corpus_1172.jams,Oh!
biab-internet-corpus_1171.jams,Fine And Dandy
biab-internet-corpus_1170.jams,Someday - Disney's Hunchback Of Notre Dame
biab-internet-corpus_117.jams,Sweet Georgia Brown
biab-internet-corpus_1169.jams,sedih
biab-internet-corpus_1168.jams,After You've Gone [Benny Goodman Solo]
biab-internet-corpus_1167.jams,Taste Of Honey - Scott & Marlow - Tijuana Brass
biab-internet-corpus_1166.jams,I'll Always Be In Love With You
biab-internet-corpus_1164.jams,Can't Help Falling In Love With You - Weiss/Paretti
biab-internet-corpus_1163.jams,"Old Cape Cod - Rothrock, Yakus & Jeffrey"
biab-internet-corpus_1162.jams,Turkish March - Beethoven
biab-internet-corpus_1161.jams,BROADWAY
biab-internet-corpus_1160.jams,La Mer
biab-internet-corpus_116.jams,ST. LOUIS BLUES
biab-internet-corpus_1159.jams,Jag står här på ett torg  (Le Déserteur)
biab-internet-corpus_1158.jams,Jelly Bean Blues
biab-internet-corpus_1157.jams,HOW DEEP IS THE OCEAN
biab-internet-corpus_1156.jams,ONE FOR MY BABY  4 bar intro 1.5 chos fade out end
biab-internet-corpus_1155.jams,Battle of Otterbourne
biab-internet-corpus_1154.jams,Loveless Love - W.C. Handy
biab-internet-corpus_1153.jams,Let It Be (The Beatles)
biab-internet-corpus_1152.jams,Line For Lyons
biab-internet-corpus_1151.jams,Funk Favors - Clapton1.sty demo - -
biab-internet-corpus_1150.jams,THE THINGS WE DID LAST SUMMER
biab-internet-corpus_115.jams,Toy Soldiers
biab-internet-corpus_1149.jams,Gettin it right
biab-internet-corpus_1148.jams,The Lonesome Road
biab-internet-corpus_1147.jams,I Want To Be Happy
biab-internet-corpus_1145.jams,And I Love You So
biab-internet-corpus_1144.jams,GEORGIA ON MY MIND
biab-internet-corpus_1143.jams,Carolina M
biab-internet-corpus_1142.jams,Dancing In the Dark
biab-internet-corpus_1141.jams,Satin Doll
biab-internet-corpus_1140.jams,La Valse des Jeunes Filles
biab-internet-corpus_114.jams,Edelweiss
biab-internet-corpus_1139.jams,Enamorado de Ti  -  by Rafael Hernandez  1934
biab-internet-corpus_1138.jams,Have you ever been lonley
biab-internet-corpus_1137.jams,THE MORE I SEE YOU
biab-internet-corpus_1136.jams,East of the Sun
biab-internet-corpus_1135.jams,The Pinch of Snuff
biab-internet-corpus_1134.jams,When My Sugar Walks Down The Street
biab-internet-corpus_1132.jams,It's A Lovely Day Today - Irving Berlin
biab-internet-corpus_1131.jams,IN A MELLOW TONE
biab-internet-corpus_1130.jams,Time Is On My Side/JRagovoy 1963(DB)
biab-internet-corpus_113.jams,BALLAD FOR BOB [omit Pno]   *****
biab-internet-corpus_1129.jams,The Long And Winding Road/ M55 T55
biab-internet-corpus_1128.jams,Chanson D'Amour
biab-internet-corpus_1126.jams,I CRIED FOR YOU
biab-internet-corpus_1125.jams,I've Got You Under My Skin
biab-internet-corpus_1124.jams,Crazy
biab-internet-corpus_1123.jams,Istanbul - Nat Simon
biab-internet-corpus_1121.jams,It Was Almost Like A Song - Hal David & Archie Jordan
biab-internet-corpus_1120.jams,A FOGGY DAY
biab-internet-corpus_112.jams,Schottis På Valhall
biab-internet-corpus_1119.jams,EXACTLY LIKE YOU
biab-internet-corpus_1118.jams,At Long Last Love - Cole Porter
biab-internet-corpus_1117.jams,Only You    (Buck Ram & Ande Rand)_
biab-internet-corpus_1116.jams,* We Kiss In A Shadow
biab-internet-corpus_1115.jams,BLUE BAYOU
biab-internet-corpus_1114.jams,Help Me Make It Through The Night
biab-internet-corpus_1113.jams,Sweet Georgia Brown [Benny Goodman solo]
biab-internet-corpus_1112.jams,Things Ain't What They Used To Be
biab-internet-corpus_1111.jams,"Stardreams - Spivak, Burke & Dee"
biab-internet-corpus_1110.jams,HOW LONG HAS THIS BEEN GOIN' ON
biab-internet-corpus_111.jams,Time In A Bottle - Jim Croce
biab-internet-corpus_1109.jams,All Blues
biab-internet-corpus_1108.jams,Forty Second Street
biab-internet-corpus_1106.jams,* All The Things You Are
biab-internet-corpus_1105.jams,For Heaven's Sake
biab-internet-corpus_1104.jams,IF I GIVE MY HEART TO YOU
biab-internet-corpus_1103.jams,SWEET AND LOVELY
biab-internet-corpus_1102.jams,In Walked
biab-internet-corpus_1101.jams,The End Of The Road/Dillon & Lauder/ M01 T01
biab-internet-corpus_1100.jams,Runs To Deep (Arr B Carbol)
biab-internet-corpus_110.jams,It's Only A Paper Moon
biab-internet-corpus_11.jams,Rosalie
biab-internet-corpus_1099.jams,Friday Night at the Cadillac Club
biab-internet-corpus_1098.jams,Last Night When We Were Young
biab-internet-corpus_1097.jams,Stranger on the Shore
biab-internet-corpus_1096.jams,Peter's Peerie Boat
biab-internet-corpus_1095.jams,Tom Ward's Downfall
biab-internet-corpus_1094.jams,Alley Cat
biab-internet-corpus_1093.jams,Blues For Art's Sake - Henry Johnson
biab-internet-corpus_1092.jams,CHEATIN' HEART (YOUR)
biab-internet-corpus_1091.jams,For once in my life
biab-internet-corpus_1090.jams,there is no greater love
biab-internet-corpus_109.jams,I'm Old Fashioned - Jerome Kern & Johnny Mercer
biab-internet-corpus_1089.jams,"Hymn;  BIAB by Chuck Ho, ay841@freenet.carleton.ca"
biab-internet-corpus_1088.jams,Happy Days Are Here Again
biab-internet-corpus_1084.jams,DEED I DO
biab-internet-corpus_1083.jams,Danger! Men At Work  -  by Les Paul  1947
biab-internet-corpus_1082.jams,First Impressions - !CampGit.sty demo - -
biab-internet-corpus_1081.jams,Mostly That - cosmic.sty demo - -
biab-internet-corpus_1080.jams,Icarus
biab-internet-corpus_1079.jams,Time Track  (Chick COREA)
biab-internet-corpus_1078.jams,Sunny
biab-internet-corpus_1077.jams,Room 608 - Horace Silver - '58
biab-internet-corpus_1076.jams,YOUR SONG         [ Elton John ]
biab-internet-corpus_1075.jams,After The Ball/Harris
biab-internet-corpus_1074.jams,Pallet on your Floor
biab-internet-corpus_1073.jams,THE REASON IS THE SEASON   [ - pno ]
biab-internet-corpus_1072.jams,All My Tomorrows
biab-internet-corpus_1071.jams,And I Love Her
biab-internet-corpus_1070.jams,Here's To
biab-internet-corpus_107.jams,Walking Sh
biab-internet-corpus_1069.jams,Untitled S
biab-internet-corpus_1068.jams,Black Velvet Band
biab-internet-corpus_1067.jams,CUTE
biab-internet-corpus_1066.jams,Tangerine
biab-internet-corpus_1065.jams,COLOUR MY WORLD (Fl 1oct up) middle chos blank
biab-internet-corpus_1064.jams,Lazy Bird
biab-internet-corpus_1063.jams,FOGGY DAY
biab-internet-corpus_1062.jams,The Kerry Dance (Irish)
biab-internet-corpus_1061.jams,Serenade To A Cuckoo - Rahsaan Roland Kirk
biab-internet-corpus_1060.jams,Rose & Jim Fiftieth Anniversary Waltz
biab-internet-corpus_106.jams,The Man I Love
biab-internet-corpus_1057.jams,I'll Be Around
biab-internet-corpus_1055.jams,Atlanta Blues  by W.C.Handy  1923
biab-internet-corpus_1054.jams,High & Dry - Elvis1.sty demo - -
biab-internet-corpus_1052.jams,St. Vitus Dance - Horace Silver
biab-internet-corpus_1051.jams,Morning Dance - Jay Beckenstein
biab-internet-corpus_1050.jams,When It's Sleepy Time Down South
biab-internet-corpus_105.jams,Hit That Jive Jack - Johnny Alston & Campbell 'Skeets' Tolb
biab-internet-corpus_1049.jams,Bornholm              DK/LH-0697-2b
biab-internet-corpus_1048.jams,You Call It Madness (But I Call It Love)
biab-internet-corpus_1047.jams,The Praties are dug
biab-internet-corpus_1046.jams,ACCUSTOMED TO HER FACE
biab-internet-corpus_1044.jams,Thornbirds Theme - Henry Mancini
biab-internet-corpus_1042.jams,Big Butter and Egg Man
biab-internet-corpus_1041.jams,But Beauti
biab-internet-corpus_1040.jams,Chegança
biab-internet-corpus_104.jams,Ory's Creole Trombone - Kid Ory
biab-internet-corpus_1039.jams,Kalamazoo - Glenn Miller
biab-internet-corpus_1038.jams,Almost Like Being in Love
biab-internet-corpus_1037.jams,Feelings 2
biab-internet-corpus_1035.jams,"Any Old Iron - Collins, Sheppard & Terry"
biab-internet-corpus_1034.jams,My Melancholy Baby   w/verse
biab-internet-corpus_1033.jams,Pop Ballad For You  (zzpopbal.sty demo) w/solo
biab-internet-corpus_1032.jams,That old feeling
biab-internet-corpus_1031.jams,Trying to Reason with Hurricane Season
biab-internet-corpus_1030.jams,Honey Bee - Celtic2.sty demo - -
biab-internet-corpus_1029.jams,For Once In My Life
biab-internet-corpus_1028.jams,Gone With The Wind
biab-internet-corpus_1027.jams,Them There Eyes (Intro 4 bars)
biab-internet-corpus_1026.jams,Lazy River
biab-internet-corpus_1025.jams,YOUNGER THAN I     [omit pno]
biab-internet-corpus_1024.jams,Autumn Waltz (Waltz Book)
biab-internet-corpus_1023.jams,L-O-V-E - Bert Kaempfert & M. Gabler
biab-internet-corpus_1022.jams,dec2596s*
biab-internet-corpus_1021.jams,aug0296  (Angel's Jam)
biab-internet-corpus_1020.jams,Those Were The Days/M4T4
biab-internet-corpus_102.jams,Poor Girl Waltz
biab-internet-corpus_1019.jams,Shine
biab-internet-corpus_1018.jams,Ain't That A Grand And Glorious Feeling
